station,valid,p01m,wxcodes
AFN,2020-12-13 22:52,0.00,M
AFN,2020-12-13 23:52,0.00,M
AFN,2020-12-14 00:52,0.00,M
AFN,2020-12-14 01:52,0.00,M
AFN,2020-12-14 02:52,0.00,M
AFN,2020-12-14 03:52,0.00,M
AFN,2020-12-14 04:52,0.00,M
AFN,2020-12-14 05:52,0.00,M
AFN,2020-12-14 06:52,0.00,M
AFN,2020-12-14 07:52,0.00,M
AFN,2020-12-14 08:52,0.00,M
AFN,2020-12-14 09:52,0.00,M
AFN,2020-12-14 10:52,0.00,M
AFN,2020-12-14 11:52,0.00,M
AFN,2020-12-14 12:52,0.00,M
AFN,2020-12-14 13:52,0.00,M
AFN,2020-12-14 14:52,0.00,M
AFN,2020-12-14 15:52,T,-SN
AFN,2020-12-14 16:31,T,-SN
AFN,2020-12-14 16:49,T,-SN BR
AFN,2020-12-14 16:52,T,-SN BR
AFN,2020-12-14 16:59,T,-SN BR
AFN,2020-12-14 17:07,T,-SN BR
AFN,2020-12-14 17:28,0.25,-SN BR
AFN,2020-12-14 17:35,0.25,-SN BR
AFN,2020-12-14 17:52,0.51,-SN BR
AFN,2020-12-14 18:00,T,-SN BR
AFN,2020-12-14 18:11,T,-SN BR
AFN,2020-12-14 18:16,0.25,-SN BR
AFN,2020-12-14 18:37,0.25,-SN BR
AFN,2020-12-14 18:43,0.25,-SN BR
AFN,2020-12-14 18:52,0.25,-SN BR
AFN,2020-12-14 19:52,T,-SN BR
AFN,2020-12-14 20:20,T,-SN BR
AFN,2020-12-14 20:26,T,-SN BR
AFN,2020-12-14 20:31,T,-SN BR
AFN,2020-12-14 20:35,T,-SN BR
AFN,2020-12-14 20:42,T,-SN BR
AFN,2020-12-14 20:52,T,M
AFN,2020-12-14 21:37,0.00,M
AFN,2020-12-14 21:52,0.00,M
AFN,2020-12-14 22:27,0.00,M
AFN,2020-12-14 22:41,0.00,M
AFN,2020-12-14 22:52,0.00,M
AFN,2020-12-14 23:32,0.00,M
AFN,2020-12-14 23:52,0.00,M
AFN,2020-12-15 00:52,0.00,M
AFN,2020-12-15 01:52,0.00,M
AFN,2020-12-15 02:52,0.00,M
AFN,2020-12-15 03:52,T,M
AFN,2020-12-15 04:52,0.00,M
AFN,2020-12-15 05:52,0.00,M
AFN,2020-12-15 06:52,0.00,M
AFN,2020-12-15 07:52,0.00,M
AFN,2020-12-15 08:52,0.00,M
AFN,2020-12-15 09:52,0.00,M
AFN,2020-12-15 10:52,0.00,M
AFN,2020-12-15 11:52,0.00,M
AFN,2020-12-15 12:52,0.00,M
AFN,2020-12-15 13:52,0.00,M
AFN,2020-12-15 14:52,0.00,M
AFN,2020-12-15 15:52,0.00,M
AFN,2020-12-15 16:52,0.00,M
AFN,2020-12-15 17:52,0.00,M
AFN,2020-12-15 18:52,0.00,M
AFN,2020-12-15 19:52,0.00,M
AFN,2020-12-15 20:52,0.00,M
AFN,2020-12-15 21:52,0.00,M
AFN,2020-12-15 22:52,0.00,M
AFN,2020-12-15 23:52,0.00,M
AFN,2020-12-16 00:52,0.00,M
AFN,2020-12-16 01:52,0.00,M
AFN,2020-12-16 02:52,0.00,M
AFN,2020-12-16 03:52,0.00,M
AFN,2020-12-16 04:52,0.00,M
AFN,2020-12-16 05:52,0.00,M
AFN,2020-12-16 06:52,0.00,M
AFN,2020-12-16 07:52,0.00,M
AFN,2020-12-16 08:52,0.00,M
AFN,2020-12-16 09:52,0.00,M
AFN,2020-12-16 10:52,0.00,M
AFN,2020-12-16 11:52,0.00,M
AFN,2020-12-16 12:52,0.00,M
AFN,2020-12-16 13:52,0.00,M
AFN,2020-12-16 14:52,0.00,M
AFN,2020-12-16 15:52,0.00,M
AFN,2020-12-16 16:52,0.00,M
AFN,2020-12-16 17:52,0.00,M
AFN,2020-12-16 18:52,0.00,M
AFN,2020-12-16 19:52,0.00,M
AFN,2020-12-16 20:52,0.00,M
AFN,2020-12-16 21:52,0.00,M
AFN,2020-12-16 22:52,0.00,M
AFN,2020-12-16 23:52,0.00,M
AFN,2020-12-17 00:52,0.00,M
AFN,2020-12-17 01:52,0.00,M
AFN,2020-12-17 02:52,0.00,M
AFN,2020-12-17 03:52,T,-SN
AFN,2020-12-17 03:56,T,-SN
AFN,2020-12-17 04:08,T,-SN
AFN,2020-12-17 04:20,T,-SN
AFN,2020-12-17 04:37,0.25,-SN
AFN,2020-12-17 04:52,0.76,SN
AFN,2020-12-17 05:39,1.52,+SN FZFG
AFN,2020-12-17 05:52,2.54,SN FZFG
AFN,2020-12-17 06:04,0.25,SN FZFG
AFN,2020-12-17 06:26,1.02,+SN FZFG
AFN,2020-12-17 06:37,1.52,+SN
AFN,2020-12-17 06:52,2.29,+SN
AFN,2020-12-17 07:52,4.83,+SN FZFG
AFN,2020-12-17 08:44,2.54,SN FZFG
AFN,2020-12-17 08:52,2.79,SN FZFG
AFN,2020-12-17 09:38,1.27,+SN
AFN,2020-12-17 09:52,2.03,+SN
AFN,2020-12-17 10:23,1.52,SN FZFG
AFN,2020-12-17 10:32,1.52,SN FZFG
AFN,2020-12-17 10:52,2.03,SN
AFN,2020-12-17 11:13,T,-SN
AFN,2020-12-17 11:27,T,-SN
AFN,2020-12-17 11:34,T,-SN
AFN,2020-12-17 11:44,T,-SN
AFN,2020-12-17 11:52,T,-SN
AFN,2020-12-17 11:59,T,-SN
AFN,2020-12-17 12:06,0.25,-SN
AFN,2020-12-17 12:52,1.02,SN
AFN,2020-12-17 13:20,0.25,-SN BR
AFN,2020-12-17 13:37,0.51,-SN BR
AFN,2020-12-17 13:52,1.02,SN
AFN,2020-12-17 14:52,1.78,SN FZFG
AFN,2020-12-17 15:41,1.52,+SN FZFG
AFN,2020-12-17 15:52,1.78,SN FZFG
AFN,2020-12-17 16:25,1.27,+SN FZFG
AFN,2020-12-17 16:52,2.03,+SN
AFN,2020-12-17 17:04,0.25,-SN
AFN,2020-12-17 17:21,0.51,-SN
AFN,2020-12-17 17:40,0.76,-SN
AFN,2020-12-17 17:52,0.76,-SN
AFN,2020-12-17 18:07,T,-SN
AFN,2020-12-17 18:10,T,-SN
AFN,2020-12-17 18:17,T,-SN
AFN,2020-12-17 18:48,T,-SN
AFN,2020-12-17 18:52,T,-SN
AFN,2020-12-17 19:52,T,M
AFN,2020-12-17 20:20,0.00,M
AFN,2020-12-17 20:52,0.00,M
AFN,2020-12-17 21:52,0.00,M
AFN,2020-12-17 22:52,0.00,M
AFN,2020-12-17 23:30,0.00,M
AFN,2020-12-17 23:52,0.00,M
AFN,2020-12-18 00:49,0.00,M
AFN,2020-12-18 00:52,0.00,M
AFN,2020-12-18 01:52,0.00,M
AFN,2020-12-18 02:52,0.00,M
AFN,2020-12-18 03:42,0.00,M
AFN,2020-12-18 03:52,0.00,M
AFN,2020-12-18 04:52,0.00,M
AFN,2020-12-18 05:14,0.00,M
AFN,2020-12-18 05:52,0.00,M
AFN,2020-12-18 06:52,0.00,M
AFN,2020-12-18 07:52,0.00,M
AFN,2020-12-18 08:52,0.00,M
AFN,2020-12-18 09:52,0.00,M
AFN,2020-12-18 10:52,0.00,M
AFN,2020-12-18 11:52,0.00,M
AFN,2020-12-18 12:52,0.00,M
AFN,2020-12-18 13:52,0.00,M
AFN,2020-12-18 14:52,0.00,M
AFN,2020-12-18 15:52,0.00,M
AFN,2020-12-18 16:52,0.00,M
AFN,2020-12-18 17:52,0.00,M
AFN,2020-12-18 18:52,0.00,M
AFN,2020-12-18 19:52,0.00,M
AFN,2020-12-18 20:52,0.00,M
AFN,2020-12-18 21:52,0.00,M
AFN,2020-12-18 22:52,0.00,M
AFN,2020-12-18 23:52,0.00,M
AFN,2020-12-19 00:52,0.00,M
AFN,2020-12-19 01:52,0.00,M
AFN,2020-12-19 02:52,0.00,M
AFN,2020-12-19 03:52,0.00,M
AFN,2020-12-19 04:52,0.00,M
AFN,2020-12-19 05:52,0.00,M
AFN,2020-12-19 06:52,0.00,M
AFN,2020-12-19 07:52,0.00,M
AFN,2020-12-19 08:52,0.00,M
AFN,2020-12-19 09:52,0.00,M
AFN,2020-12-19 10:52,0.00,M
AFN,2020-12-19 11:52,0.00,M
AFN,2020-12-19 12:52,0.00,M
AFN,2020-12-19 13:52,0.00,M
AFN,2020-12-19 14:52,0.00,M
AFN,2020-12-19 15:52,0.00,M
AFN,2020-12-19 16:52,0.00,M
AFN,2020-12-19 17:52,0.00,M
AFN,2020-12-19 18:52,0.00,M
AFN,2020-12-19 19:52,0.00,M
AFN,2020-12-19 20:52,0.00,M
AFN,2020-12-19 21:52,0.00,M
AFN,2020-12-19 22:52,0.00,M
AFN,2020-12-19 23:52,0.00,M
AFN,2020-12-20 00:52,0.00,M
AFN,2020-12-20 01:52,0.00,M
AFN,2020-12-20 02:52,0.00,M
AFN,2020-12-20 03:52,0.00,M
